id,name,brand,category,price,embedding_text
153,Nike Ultra Koşu Max,Nike,Koşu Ayakkabısı,1280.0,"Nike Ultra Koşu Max. Marka: Nike. Kategori: Koşu Ayakkabısı. Nike Ultra Koşu Max, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek koşu verimi, geniş burun, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: yüksek koşu verimi, geniş burun, nefes alan, amortisörlü, yastıklı taban. Fiyat: 1280.0 TL. Sezon: 4 mevsim. Renk: Yeşil. Cinsiyet: unisex."
154,Columbia Elite Koşu X,Columbia,Koşu Ayakkabısı,3390.0,"Columbia Elite Koşu X. Marka: Columbia. Kategori: Koşu Ayakkabısı. Columbia Elite Koşu X, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, nefes alan. Fiyat: 3390.0 TL. Sezon: yazlık. Renk: Kırmızı. Cinsiyet: kadın."
155,Reebok Pro Spor V2,Reebok,Spor Şort,140.0,"Reebok Pro Spor V2. Marka: Reebok. Kategori: Spor Şort. Reebok Pro Spor V2, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, geniş kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hızlı kuruyan, geniş kesim. Fiyat: 140.0 TL. Sezon: yazlık. Renk: Gri. Cinsiyet: erkek."
157,Puma Elite Spor X,Puma,Spor Şort,430.0,"Puma Elite Spor X. Marka: Puma. Kategori: Spor Şort. Puma Elite Spor X, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: esnek bel, fermuarlı cep. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: esnek bel, fermuarlı cep. Fiyat: 430.0 TL. Sezon: yazlık. Renk: Mor. Cinsiyet: erkek."
158,Salomon Comfort Spor V2,Salomon,Spor Tişört,750.0,"Salomon Comfort Spor V2. Marka: Salomon. Kategori: Spor Tişört. Salomon Comfort Spor V2, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, reflektif bant. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, reflektif bant. Fiyat: 750.0 TL. Sezon: 4 mevsim. Renk: Mavi. Cinsiyet: erkek."
159,Puma Comfort Spor Max,Puma,Spor Şort,190.0,"Puma Comfort Spor Max. Marka: Puma. Kategori: Spor Şort. Puma Comfort Spor Max, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: fermuarlı cep, geniş kesim, dar kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: fermuarlı cep, geniş kesim, dar kesim, hafif. Fiyat: 190.0 TL. Sezon: yazlık. Renk: Gri. Cinsiyet: unisex."
160,Puma Pro Koşu Lite,Puma,Koşu Ayakkabısı,4200.0,"Puma Pro Koşu Lite. Marka: Puma. Kategori: Koşu Ayakkabısı. Puma Pro Koşu Lite, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: karbon plaka, hafif. Fiyat: 4200.0 TL. Sezon: 4 mevsim. Renk: Beyaz. Cinsiyet: erkek."
161,Under Armour Pro Spor Boost,Under Armour,Spor Ayakkabı,3400.0,"Under Armour Pro Spor Boost. Marka: Under Armour. Kategori: Spor Ayakkabı. Under Armour Pro Spor Boost, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: terletmeyen, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: terletmeyen, amortisörlü. Fiyat: 3400.0 TL. Sezon: kışlık. Renk: Yeşil. Cinsiyet: kadın."
162,Nike Pro Spor X,Nike,Spor Ayakkabı,2640.0,"Nike Pro Spor X. Marka: Nike. Kategori: Spor Ayakkabı. Nike Pro Spor X, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: ortopedik, terletmeyen, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: ortopedik, terletmeyen, nefes alan, su geçirmez. Fiyat: 2640.0 TL. Sezon: yazlık. Renk: Lacivert. Cinsiyet: kadın."
163,Under Armour Ultra Spor V2,Under Armour,Spor Ayakkabı,2130.0,"Under Armour Ultra Spor V2. Marka: Under Armour. Kategori: Spor Ayakkabı. Under Armour Ultra Spor V2, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: ortopedik, kaymaz taban, su geçirmez. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: ortopedik, kaymaz taban, su geçirmez, nefes alan, hafif. Fiyat: 2130.0 TL. Sezon: yazlık. Renk: Yeşil. Cinsiyet: erkek."
164,Asics Profesyonel Spor Plus,Asics,Spor Tişört,230.0,"Asics Profesyonel Spor Plus. Marka: Asics. Kategori: Spor Tişört. Asics Profesyonel Spor Plus, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: UV korumalı, elastik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: UV korumalı, elastik. Fiyat: 230.0 TL. Sezon: 4 mevsim. Renk: Gri. Cinsiyet: kadın."
165,Asics Ultra Koşu Boost,Asics,Koşu Ayakkabısı,4140.0,"Asics Ultra Koşu Boost. Marka: Asics. Kategori: Koşu Ayakkabısı. Asics Ultra Koşu Boost, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, yastıklı taban, karbon plaka. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: amortisörlü, yastıklı taban, karbon plaka, geniş burun. Fiyat: 4140.0 TL. Sezon: yazlık. Renk: Mavi. Cinsiyet: unisex."
166,Salomon Ultra Koşu Plus,Salomon,Koşu Ayakkabısı,4770.0,"Salomon Ultra Koşu Plus. Marka: Salomon. Kategori: Koşu Ayakkabısı. Salomon Ultra Koşu Plus, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yastıklı taban, nefes alan, yüksek koşu verimi. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: yastıklı taban, nefes alan, yüksek koşu verimi, karbon plaka. Fiyat: 4770.0 TL. Sezon: yazlık. Renk: Lacivert. Cinsiyet: kadın."
167,Under Armour Comfort Spor Boost,Under Armour,Spor Şort,700.0,"Under Armour Comfort Spor Boost. Marka: Under Armour. Kategori: Spor Şort. Under Armour Comfort Spor Boost, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: esnek bel, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: esnek bel, hafif. Fiyat: 700.0 TL. Sezon: yazlık. Renk: Mavi. Cinsiyet: unisex."
168,Adidas Speed Spor Boost,Adidas,Spor Ayakkabı,1140.0,"Adidas Speed Spor Boost. Marka: Adidas. Kategori: Spor Ayakkabı. Adidas Speed Spor Boost, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: ortopedik, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: ortopedik, nefes alan. Fiyat: 1140.0 TL. Sezon: 4 mevsim. Renk: Yeşil. Cinsiyet: kadın."
170,Skechers Ultra Spor Boost,Skechers,Spor Tişört,750.0,"Skechers Ultra Spor Boost. Marka: Skechers. Kategori: Spor Tişört. Skechers Ultra Spor Boost, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: antimikrobiyal, elastik, reflektif bant. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: antimikrobiyal, elastik, reflektif bant, UV korumalı, nem emici. Fiyat: 750.0 TL. Sezon: yazlık. Renk: Gri. Cinsiyet: erkek."
171,Skechers Profesyonel Spor 3.0,Skechers,Spor Ayakkabı,2480.0,"Skechers Profesyonel Spor 3.0. Marka: Skechers. Kategori: Spor Ayakkabı. Skechers Profesyonel Spor 3.0, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: ortopedik, su geçirmez, yüksek taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: ortopedik, su geçirmez, yüksek taban. Fiyat: 2480.0 TL. Sezon: 4 mevsim. Renk: Beyaz. Cinsiyet: kadın."
172,Nike Elite Spor X,Nike,Spor Şort,290.0,"Nike Elite Spor X. Marka: Nike. Kategori: Spor Şort. Nike Elite Spor X, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, fermuarlı cep, dar kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: geniş kesim, fermuarlı cep, dar kesim. Fiyat: 290.0 TL. Sezon: yazlık. Renk: Kırmızı. Cinsiyet: unisex."
176,Under Armour Comfort Spor X,Under Armour,Spor Tişört,370.0,"Under Armour Comfort Spor X. Marka: Under Armour. Kategori: Spor Tişört. Under Armour Comfort Spor X, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: UV korumalı, hızlı kuruyan, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: UV korumalı, hızlı kuruyan, hafif. Fiyat: 370.0 TL. Sezon: 4 mevsim. Renk: Mavi. Cinsiyet: kadın."
178,Skechers Pro Spor V2,Skechers,Spor Ayakkabı,2330.0,"Skechers Pro Spor V2. Marka: Skechers. Kategori: Spor Ayakkabı. Skechers Pro Spor V2, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: su geçirmez, yüksek taban, terletmeyen. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: su geçirmez, yüksek taban, terletmeyen. Fiyat: 2330.0 TL. Sezon: yazlık. Renk: Yeşil. Cinsiyet: unisex."
180,Puma Air Spor Plus,Puma,Spor Tişört,650.0,"Puma Air Spor Plus. Marka: Puma. Kategori: Spor Tişört. Puma Air Spor Plus, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hızlı kuruyan, hafif. Fiyat: 650.0 TL. Sezon: yazlık. Renk: Siyah. Cinsiyet: erkek."
181,Nike Comfort Spor X,Nike,Spor Ayakkabı,960.0,"Nike Comfort Spor X. Marka: Nike. Kategori: Spor Ayakkabı. Nike Comfort Spor X, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, yüksek taban, terletmeyen. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: amortisörlü, yüksek taban, terletmeyen, ortopedik, su geçirmez. Fiyat: 960.0 TL. Sezon: kışlık. Renk: Lacivert. Cinsiyet: unisex."
183,New Balance Profesyonel Spor X,New Balance,Spor Şort,640.0,"New Balance Profesyonel Spor X. Marka: New Balance. Kategori: Spor Şort. New Balance Profesyonel Spor X, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: esnek bel, geniş kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: esnek bel, geniş kesim. Fiyat: 640.0 TL. Sezon: yazlık. Renk: Beyaz. Cinsiyet: erkek."
184,Asics Pro Spor Boost,Asics,Spor Ayakkabı,2420.0,"Asics Pro Spor Boost. Marka: Asics. Kategori: Spor Ayakkabı. Asics Pro Spor Boost, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, kaymaz taban, terletmeyen. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: nefes alan, kaymaz taban, terletmeyen, amortisörlü. Fiyat: 2420.0 TL. Sezon: yazlık. Renk: Lacivert. Cinsiyet: erkek."
185,Skechers Air Koşu Plus,Skechers,Koşu Ayakkabısı,4600.0,"Skechers Air Koşu Plus. Marka: Skechers. Kategori: Koşu Ayakkabısı. Skechers Air Koşu Plus, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yastıklı taban, karbon plaka, yüksek koşu verimi. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: yastıklı taban, karbon plaka, yüksek koşu verimi. Fiyat: 4600.0 TL. Sezon: yazlık. Renk: Yeşil. Cinsiyet: erkek."
186,Reebok Elite Spor X,Reebok,Spor Ayakkabı,2760.0,"Reebok Elite Spor X. Marka: Reebok. Kategori: Spor Ayakkabı. Reebok Elite Spor X, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: ortopedik, kaymaz taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: ortopedik, kaymaz taban. Fiyat: 2760.0 TL. Sezon: kışlık. Renk: Mor. Cinsiyet: erkek."
187,Columbia Speed Spor X,Columbia,Spor Tişört,210.0,"Columbia Speed Spor X. Marka: Columbia. Kategori: Spor Tişört. Columbia Speed Spor X, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: antimikrobiyal, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: antimikrobiyal, hızlı kuruyan. Fiyat: 210.0 TL. Sezon: 4 mevsim. Renk: Lacivert. Cinsiyet: kadın."
188,Adidas Elite Spor Plus,Adidas,Spor Tişört,240.0,"Adidas Elite Spor Plus. Marka: Adidas. Kategori: Spor Tişört. Adidas Elite Spor Plus, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nem emici, elastik, antimikrobiyal. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: nem emici, elastik, antimikrobiyal, UV korumalı, hafif. Fiyat: 240.0 TL. Sezon: 4 mevsim. Renk: Siyah. Cinsiyet: unisex."
189,Skechers Pro Spor 3.0,Skechers,Spor Tişört,800.0,"Skechers Pro Spor 3.0. Marka: Skechers. Kategori: Spor Tişört. Skechers Pro Spor 3.0, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, hızlı kuruyan. Fiyat: 800.0 TL. Sezon: 4 mevsim. Renk: Mor. Cinsiyet: kadın."
190,Asics Speed Spor Max,Asics,Spor Şort,170.0,"Asics Speed Spor Max. Marka: Asics. Kategori: Spor Şort. Asics Speed Spor Max, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, esnek bel, geniş kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: dar kesim, esnek bel, geniş kesim, hafif. Fiyat: 170.0 TL. Sezon: yazlık. Renk: Yeşil. Cinsiyet: erkek."
192,Reebok Comfort Spor Max,Reebok,Spor Ayakkabı,3400.0,"Reebok Comfort Spor Max. Marka: Reebok. Kategori: Spor Ayakkabı. Reebok Comfort Spor Max, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, yüksek taban, ortopedik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: nefes alan, yüksek taban, ortopedik, hafif. Fiyat: 3400.0 TL. Sezon: kışlık. Renk: Mavi. Cinsiyet: kadın."
194,Puma Profesyonel Koşu Lite,Puma,Koşu Ayakkabısı,1160.0,"Puma Profesyonel Koşu Lite. Marka: Puma. Kategori: Koşu Ayakkabısı. Puma Profesyonel Koşu Lite, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: karbon plaka, hafif. Fiyat: 1160.0 TL. Sezon: yazlık. Renk: Gri. Cinsiyet: kadın."
195,New Balance Speed Koşu Boost,New Balance,Koşu Ayakkabısı,4850.0,"New Balance Speed Koşu Boost. Marka: New Balance. Kategori: Koşu Ayakkabısı. New Balance Speed Koşu Boost, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş burun, yüksek koşu verimi, yastıklı taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: geniş burun, yüksek koşu verimi, yastıklı taban, nefes alan. Fiyat: 4850.0 TL. Sezon: 4 mevsim. Renk: Mavi. Cinsiyet: kadın."
196,Puma Comfort Koşu X,Puma,Koşu Ayakkabısı,2430.0,"Puma Comfort Koşu X. Marka: Puma. Kategori: Koşu Ayakkabısı. Puma Comfort Koşu X, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, geniş burun, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: karbon plaka, geniş burun, amortisörlü. Fiyat: 2430.0 TL. Sezon: yazlık. Renk: Siyah. Cinsiyet: kadın."
197,Under Armour Speed Spor X,Under Armour,Spor Tişört,600.0,"Under Armour Speed Spor X. Marka: Under Armour. Kategori: Spor Tişört. Under Armour Speed Spor X, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: elastik, reflektif bant, antimikrobiyal. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: elastik, reflektif bant, antimikrobiyal, UV korumalı. Fiyat: 600.0 TL. Sezon: yazlık. Renk: Mavi. Cinsiyet: unisex."
199,Columbia Comfort Spor 3.0,Columbia,Spor Şort,310.0,"Columbia Comfort Spor 3.0. Marka: Columbia. Kategori: Spor Şort. Columbia Comfort Spor 3.0, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: geniş kesim, hızlı kuruyan. Fiyat: 310.0 TL. Sezon: yazlık. Renk: Siyah. Cinsiyet: kadın."
201,Salomon Air Spor V2,Salomon,Spor Ayakkabı,1550.0,"Salomon Air Spor V2. Marka: Salomon. Kategori: Spor Ayakkabı. Salomon Air Spor V2, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, yüksek taban, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: nefes alan, yüksek taban, amortisörlü, kaymaz taban. Fiyat: 1550.0 TL. Sezon: kışlık. Renk: Siyah. Cinsiyet: kadın."
