id,name,brand,category,description,price,original_price,stock_quantity,gender,season,color,sizes,features,rating,review_count,is_active
191,Reebok Profesyonel Spor Lite,Reebok,Spor Ayakkabı,"Reebok Profesyonel Spor Lite, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, yüksek taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",730.0,730.0,135,unisex,4 mevsim,Mor,"[""37"", ""38"", ""40"", ""41"", ""42"", ""43"", ""45""]","[""amortis\u00f6rl\u00fc"", ""y\u00fcksek taban""]",4.5,283,True
192,Reebok Comfort Spor Max,Reebok,Spor Ayakkabı,"Reebok Comfort Spor Max, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, yüksek taban, ortopedik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3400.0,3400.0,34,kadın,kışlık,Mavi,"[""36"", ""37"", ""38"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45""]","[""nefes alan"", ""y\u00fcksek taban"", ""ortopedik"", ""hafif""]",3.3,308,True
193,Under Armour Comfort Spor V2,Under Armour,Spor Şort,"Under Armour Comfort Spor V2, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, dar kesim, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",440.0,440.0,170,kadın,yazlık,Mor,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""geni\u015f kesim"", ""dar kesim"", ""h\u0131zl\u0131 kuruyan""]",4.4,345,True
194,Puma Profesyonel Koşu Lite,Puma,Koşu Ayakkabısı,"Puma Profesyonel Koşu Lite, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1160.0,1640.0,52,kadın,yazlık,Gri,"[""37"", ""39"", ""40"", ""41"", ""42"", ""43""]","[""karbon plaka"", ""hafif""]",4.5,16,True
195,New Balance Speed Koşu Boost,New Balance,Koşu Ayakkabısı,"New Balance Speed Koşu Boost, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş burun, yüksek koşu verimi, yastıklı taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",4850.0,6780.0,51,kadın,4 mevsim,Mavi,"[""36"", ""37"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45""]","[""geni\u015f burun"", ""y\u00fcksek ko\u015fu verimi"", ""yast\u0131kl\u0131 taban"", ""nefes alan""]",4.2,399,True
196,Puma Comfort Koşu X,Puma,Koşu Ayakkabısı,"Puma Comfort Koşu X, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, geniş burun, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2430.0,2430.0,33,kadın,yazlık,Siyah,"[""36"", ""37"", ""41"", ""43"", ""44"", ""45""]","[""karbon plaka"", ""geni\u015f burun"", ""amortis\u00f6rl\u00fc""]",3.3,433,True
197,Under Armour Speed Spor X,Under Armour,Spor Tişört,"Under Armour Speed Spor X, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: elastik, reflektif bant, antimikrobiyal. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",600.0,600.0,133,unisex,yazlık,Mavi,"[""L"", ""XL"", ""XS"", ""XXL""]","[""elastik"", ""reflektif bant"", ""antimikrobiyal"", ""UV korumal\u0131""]",3.1,258,True
198,New Balance Ultra Spor Lite,New Balance,Spor Şort,"New Balance Ultra Spor Lite, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, dar kesim, geniş kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",180.0,180.0,61,unisex,yazlık,Siyah,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""h\u0131zl\u0131 kuruyan"", ""dar kesim"", ""geni\u015f kesim"", ""esnek bel""]",4.8,314,True
199,Columbia Comfort Spor 3.0,Columbia,Spor Şort,"Columbia Comfort Spor 3.0, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",310.0,310.0,82,kadın,yazlık,Siyah,"[""M"", ""S"", ""XL"", ""XS""]","[""geni\u015f kesim"", ""h\u0131zl\u0131 kuruyan""]",4.0,485,True
200,New Balance Comfort Spor Lite,New Balance,Spor Ayakkabı,"New Balance Comfort Spor Lite, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, amortisörlü, terletmeyen. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2370.0,2370.0,191,unisex,yazlık,Yeşil,"[""36"", ""37"", ""38"", ""41"", ""42"", ""43"", ""44""]","[""nefes alan"", ""amortis\u00f6rl\u00fc"", ""terletmeyen""]",4.4,12,True
201,Salomon Air Spor V2,Salomon,Spor Ayakkabı,"Salomon Air Spor V2, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, yüksek taban, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1550.0,1710.0,184,kadın,kışlık,Siyah,"[""36"", ""37"", ""38"", ""39"", ""40"", ""42"", ""43"", ""44"", ""45""]","[""nefes alan"", ""y\u00fcksek taban"", ""amortis\u00f6rl\u00fc"", ""kaymaz taban""]",4.2,387,True
202,Asics Air Spor Plus,Asics,Spor Ayakkabı,"Asics Air Spor Plus, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, amortisörlü, kaymaz taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",740.0,740.0,139,unisex,yazlık,Kırmızı,"[""36"", ""40"", ""41"", ""42"", ""45""]","[""nefes alan"", ""amortis\u00f6rl\u00fc"", ""kaymaz taban"", ""terletmeyen"", ""y\u00fcksek taban""]",3.6,324,True
203,Adidas Profesyonel Spor X,Adidas,Spor Tişört,"Adidas Profesyonel Spor X, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: reflektif bant, hafif, nem emici. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",920.0,920.0,36,erkek,4 mevsim,Yeşil,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""reflektif bant"", ""hafif"", ""nem emici"", ""UV korumal\u0131"", ""antimikrobiyal""]",3.3,113,True
204,Asics Comfort Spor X,Asics,Spor Ayakkabı,"Asics Comfort Spor X, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, amortisörlü, kaymaz taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",710.0,710.0,25,kadın,kışlık,Mavi,"[""38"", ""40"", ""41"", ""43"", ""44""]","[""hafif"", ""amortis\u00f6rl\u00fc"", ""kaymaz taban"", ""ortopedik""]",3.6,35,True
205,Salomon Ultra Spor Max,Salomon,Spor Şort,"Salomon Ultra Spor Max, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, hafif, fermuarlı cep. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",600.0,600.0,70,erkek,yazlık,Kırmızı,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""h\u0131zl\u0131 kuruyan"", ""hafif"", ""fermuarl\u0131 cep"", ""esnek bel""]",4.7,68,True
206,Skechers Speed Spor X,Skechers,Spor Şort,"Skechers Speed Spor X, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, geniş kesim, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",240.0,240.0,160,erkek,yazlık,Mor,"[""L"", ""M"", ""XL"", ""XS""]","[""dar kesim"", ""geni\u015f kesim"", ""esnek bel""]",3.2,38,True
207,Nike Speed Spor 3.0,Nike,Spor Tişört,"Nike Speed Spor 3.0, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: antimikrobiyal, hızlı kuruyan, UV korumalı. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",570.0,710.0,2,erkek,4 mevsim,Turuncu,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""antimikrobiyal"", ""h\u0131zl\u0131 kuruyan"", ""UV korumal\u0131"", ""elastik"", ""nem emici""]",4.3,434,True
208,Skechers Pro Spor X,Skechers,Spor Tişört,"Skechers Pro Spor X, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, elastik, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",350.0,350.0,132,kadın,yazlık,Mavi,"[""L"", ""S"", ""XL"", ""XS"", ""XXL""]","[""hafif"", ""elastik"", ""h\u0131zl\u0131 kuruyan""]",4.8,184,True
209,Columbia Comfort Spor Boost,Columbia,Spor Ayakkabı,"Columbia Comfort Spor Boost, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: ortopedik, amortisörlü, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1470.0,1470.0,19,kadın,yazlık,Yeşil,"[""38"", ""41"", ""42"", ""44"", ""45""]","[""ortopedik"", ""amortis\u00f6rl\u00fc"", ""nefes alan"", ""kaymaz taban""]",4.0,192,True
210,Skechers Speed Koşu X,Skechers,Koşu Ayakkabısı,"Skechers Speed Koşu X, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, karbon plaka, geniş burun. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1450.0,1810.0,183,unisex,yazlık,Gri,"[""37"", ""39"", ""41"", ""42"", ""44""]","[""nefes alan"", ""karbon plaka"", ""geni\u015f burun""]",4.6,338,True
211,Skechers Ultra Koşu Max,Skechers,Koşu Ayakkabısı,"Skechers Ultra Koşu Max, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş burun, nefes alan, yastıklı taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3080.0,4160.0,10,erkek,yazlık,Lacivert,"[""38"", ""40"", ""44"", ""45""]","[""geni\u015f burun"", ""nefes alan"", ""yast\u0131kl\u0131 taban""]",4.8,75,True
212,Salomon Speed Koşu Lite,Salomon,Koşu Ayakkabısı,"Salomon Speed Koşu Lite, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş burun, yüksek koşu verimi. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2520.0,2520.0,123,erkek,4 mevsim,Kırmızı,"[""38"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45""]","[""geni\u015f burun"", ""y\u00fcksek ko\u015fu verimi""]",3.3,425,True
213,Under Armour Elite Spor Max,Under Armour,Spor Tişört,"Under Armour Elite Spor Max, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, elastik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",160.0,160.0,129,erkek,4 mevsim,Beyaz,"[""L"", ""S"", ""XL"", ""XS""]","[""h\u0131zl\u0131 kuruyan"", ""elastik""]",4.4,423,True
214,Columbia Speed Spor Boost,Columbia,Spor Ayakkabı,"Columbia Speed Spor Boost, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, yüksek taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2020.0,2980.0,173,erkek,4 mevsim,Sarı,"[""36"", ""37"", ""38"", ""39"", ""41"", ""42"", ""45""]","[""hafif"", ""y\u00fcksek taban""]",4.3,267,True
215,Reebok Ultra Spor 3.0,Reebok,Spor Ayakkabı,"Reebok Ultra Spor 3.0, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek taban, nefes alan, terletmeyen. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2570.0,2570.0,147,erkek,kışlık,Siyah,"[""39"", ""41"", ""42"", ""44""]","[""y\u00fcksek taban"", ""nefes alan"", ""terletmeyen"", ""su ge\u00e7irmez"", ""amortis\u00f6rl\u00fc""]",4.0,266,True
216,Adidas Ultra Spor Plus,Adidas,Spor Şort,"Adidas Ultra Spor Plus, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, geniş kesim, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",790.0,790.0,52,unisex,yazlık,Gri,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""h\u0131zl\u0131 kuruyan"", ""geni\u015f kesim"", ""hafif"", ""dar kesim""]",3.8,401,True
217,Salomon Pro Spor Boost,Salomon,Spor Şort,"Salomon Pro Spor Boost, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, fermuarlı cep, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",170.0,170.0,86,unisex,yazlık,Lacivert,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""dar kesim"", ""fermuarl\u0131 cep"", ""esnek bel"", ""h\u0131zl\u0131 kuruyan"", ""hafif""]",4.6,314,True
218,Skechers Speed Spor Plus,Skechers,Spor Tişört,"Skechers Speed Spor Plus, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nem emici, UV korumalı. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",670.0,670.0,102,kadın,yazlık,Beyaz,"[""L"", ""S"", ""XL"", ""XS"", ""XXL""]","[""nem emici"", ""UV korumal\u0131""]",4.2,266,True
219,Nike Ultra Koşu Boost,Nike,Koşu Ayakkabısı,"Nike Ultra Koşu Boost, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, yastıklı taban, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2120.0,2120.0,40,unisex,yazlık,Siyah,"[""36"", ""37"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45""]","[""karbon plaka"", ""yast\u0131kl\u0131 taban"", ""amortis\u00f6rl\u00fc"", ""y\u00fcksek ko\u015fu verimi""]",3.2,141,True
220,Columbia Speed Spor 3.0,Columbia,Spor Şort,"Columbia Speed Spor 3.0, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, fermuarlı cep, geniş kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",280.0,280.0,27,unisex,yazlık,Siyah,"[""L"", ""M"", ""S"", ""XS"", ""XXL""]","[""h\u0131zl\u0131 kuruyan"", ""fermuarl\u0131 cep"", ""geni\u015f kesim"", ""hafif""]",4.1,257,True
221,Reebok Speed Koşu Plus,Reebok,Koşu Ayakkabısı,"Reebok Speed Koşu Plus, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek koşu verimi, hafif, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2670.0,3350.0,56,unisex,4 mevsim,Siyah,"[""36"", ""37"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45""]","[""y\u00fcksek ko\u015fu verimi"", ""hafif"", ""nefes alan""]",4.4,117,True
222,Under Armour Profesyonel Koşu Max,Under Armour,Koşu Ayakkabısı,"Under Armour Profesyonel Koşu Max, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, hafif, geniş burun. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1320.0,1320.0,48,unisex,yazlık,Gri,"[""37"", ""39"", ""40"", ""42"", ""45""]","[""nefes alan"", ""hafif"", ""geni\u015f burun""]",4.0,102,True
223,Salomon Pro Spor V2,Salomon,Spor Tişört,"Salomon Pro Spor V2, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nem emici, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",800.0,800.0,10,unisex,4 mevsim,Siyah,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""nem emici"", ""hafif""]",4.7,190,True
224,New Balance Air Koşu Max,New Balance,Koşu Ayakkabısı,"New Balance Air Koşu Max, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yastıklı taban, amortisörlü, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2760.0,2760.0,175,unisex,4 mevsim,Siyah,"[""41"", ""43"", ""44"", ""45""]","[""yast\u0131kl\u0131 taban"", ""amortis\u00f6rl\u00fc"", ""nefes alan""]",4.6,234,True
225,Nike Comfort Spor V2,Nike,Spor Ayakkabı,"Nike Comfort Spor V2, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, su geçirmez, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1060.0,1060.0,156,unisex,yazlık,Gri,"[""38"", ""39"", ""41"", ""42"", ""43"", ""44"", ""45""]","[""hafif"", ""su ge\u00e7irmez"", ""nefes alan"", ""ortopedik"", ""kaymaz taban""]",3.7,94,True
226,Skechers Ultra Spor Max,Skechers,Spor Şort,"Skechers Ultra Spor Max, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, fermuarlı cep, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",400.0,400.0,37,erkek,yazlık,Mor,"[""L"", ""S"", ""XS"", ""XXL""]","[""geni\u015f kesim"", ""fermuarl\u0131 cep"", ""esnek bel""]",4.6,378,True
227,Puma Air Koşu Lite,Puma,Koşu Ayakkabısı,"Puma Air Koşu Lite, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek koşu verimi, nefes alan, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3610.0,5150.0,121,kadın,yazlık,Beyaz,"[""38"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45""]","[""y\u00fcksek ko\u015fu verimi"", ""nefes alan"", ""hafif"", ""amortis\u00f6rl\u00fc""]",4.7,49,True
228,Nike Elite Spor X,Nike,Spor Şort,"Nike Elite Spor X, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, geniş kesim, fermuarlı cep. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",330.0,330.0,198,kadın,yazlık,Mavi,"[""L"", ""M"", ""S"", ""XL""]","[""dar kesim"", ""geni\u015f kesim"", ""fermuarl\u0131 cep"", ""h\u0131zl\u0131 kuruyan""]",4.5,455,True
